
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005605                       # Number of seconds simulated (Second)
simTicks                                   5604547500                       # Number of ticks simulated (Tick)
finalTick                                  5604547500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    139.48                       # Real time elapsed on the host (Second)
hostTickRate                                 40182077                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1198760                       # Number of bytes of host memory used (Byte)
simInsts                                     19928450                       # Number of instructions simulated (Count)
simOps                                       35336477                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   142878                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     253346                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         11209096                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        36872119                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       37                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       36482479                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3135                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1535673                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1773872                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  19                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            11104072                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.285505                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.005603                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   1109935     10.00%     10.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1250461     11.26%     21.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    963427      8.68%     29.93% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   3308335     29.79%     59.73% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1708462     15.39%     75.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1216819     10.96%     86.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    786002      7.08%     93.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    338844      3.05%     96.20% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    421787      3.80%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              11104072                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  568778     95.01%     95.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     95.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     95.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     95.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     95.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     95.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     95.01% # attempts to use FU when none available (Count)
