
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005376                       # Number of seconds simulated (Second)
simTicks                                   5376070500                       # Number of ticks simulated (Tick)
finalTick                                  5376070500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    137.33                       # Real time elapsed on the host (Second)
hostTickRate                                 39147577                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1198504                       # Number of bytes of host memory used (Byte)
simInsts                                     19928450                       # Number of instructions simulated (Count)
simOps                                       35336477                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   145115                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     257314                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         10752142                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        35861675                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       37                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       35719763                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1299                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               525229                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            609034                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  19                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            10649550                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.354110                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.922837                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    725500      6.81%      6.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1227587     11.53%     18.34% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    847611      7.96%     26.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   3686093     34.61%     60.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1800031     16.90%     77.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    892551      8.38%     86.19% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    734222      6.89%     93.09% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    217176      2.04%     95.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    518779      4.87%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              10649550                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  575117     95.20%     95.20% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     95.20% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     95.20% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     95.20% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     95.20% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     95.20% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     95.20% # attempts to use FU when none available (Count)
